id,file_name,width,height,file_size (KB),#instances,#categories,shooting angle,complete or partial,color
1395,001395.jpg,1000,668,689,1,1,rear,partial,white
1396,001396.jpg,1000,667,958,2,2,rear,partial,black
1397,001397.jpg,1000,759,914,1,1,side,partial,N/A
1398,001398.jpg,1000,667,789,2,2,side,partial,white
1399,001399.jpg,1000,667,752,2,2,side,partial,white
1400,001400.jpg,1000,750,1031,1,1,front,partial,gray
1401,001401.jpg,1000,667,679,1,1,front,partial,N/A
1402,001402.jpg,1000,750,639,6,3,rear,partial,white
1403,001403.jpg,1000,668,970,1,1,side,partial,red
1404,001404.jpg,1000,710,1023,1,1,side,partial,red
1405,001405.jpg,1000,667,457,1,1,side,partial,N/A
1406,001406.jpg,1000,651,1106,1,1,side,partial,N/A
1407,001407.jpg,1000,706,864,1,1,side,partial,white
1408,001408.jpg,1000,667,652,2,2,side,partial,white
1409,001409.jpg,1000,750,779,1,1,side,partial,silver
1410,001410.jpg,667,1000,611,2,2,front,partial,silver
1411,001411.jpg,1000,667,732,2,2,N/A,partial,silver
1412,001412.jpg,1000,667,685,2,2,N/A,partial,white
1413,001413.jpg,750,1000,817,1,1,N/A,partial,silver
1414,001414.jpg,1000,667,842,1,1,side,partial,red
1415,001415.jpg,1000,667,764,5,2,side,partial,red
1416,001416.jpg,1000,750,651,1,1,N/A,partial,white
1417,001417.jpg,1000,712,904,3,2,front,partial,blue
1418,001418.jpg,1000,750,909,1,1,N/A,partial,green
1419,001419.jpg,1000,667,695,2,2,front,partial,red
1420,001420.jpg,1000,667,540,1,1,N/A,partial,white
1421,001421.jpg,1000,667,653,1,1,front,partial,silver
1422,001422.jpg,1000,667,779,1,1,side,partial,champagne
1423,001423.jpg,1000,667,818,1,1,front,partial,red
1424,001424.jpg,1000,667,534,1,1,N/A,partial,silver
1425,001425.jpg,1000,667,785,1,1,rear,partial,gray
1426,001426.jpg,1000,667,740,1,1,rear,partial,silver
1427,001427.jpg,667,1000,833,9,5,rear,partial,orange
1428,001428.jpg,1000,667,423,2,1,side,partial,gray
1429,001429.jpg,1000,750,971,1,1,N/A,partial,gray
1430,001430.jpg,1000,750,729,1,1,front,partial,green
1431,001431.jpg,1000,667,743,1,1,side,partial,yellow
1432,001432.jpg,1000,750,830,3,1,front,partial,silver
1433,001433.jpg,1000,667,633,1,1,N/A,partial,silver
1434,001434.jpg,1000,750,988,2,2,side,partial,blue
1435,001435.jpg,1000,667,314,4,2,side,partial,white
1436,001436.jpg,1000,667,297,4,2,side,partial,white
1437,001437.jpg,1000,667,302,5,2,side,partial,white
1438,001438.jpg,1000,667,965,1,1,side,partial,white
1439,001439.jpg,1000,667,727,1,1,side,partial,blue
1440,001440.jpg,1000,888,820,3,3,N/A,partial,white
1441,001441.jpg,1000,667,741,4,3,front,partial,white
1442,001442.jpg,1000,750,597,5,3,side,partial,gray
1443,001443.jpg,1000,667,442,6,3,side,partial,white
1444,001444.jpg,1000,649,375,1,1,side,partial,silver
1445,001445.jpg,1000,750,683,1,1,rear,partial,white
1446,001446.jpg,1000,666,791,3,3,front,partial,white
1447,001447.jpg,1000,750,706,1,1,N/A,partial,white
1448,001448.jpg,667,1000,761,6,4,rear,partial,white
1449,001449.jpg,750,1000,783,4,2,front,partial,white
1450,001450.jpg,1000,667,510,2,1,rear,partial,white
1451,001451.jpg,1000,750,738,3,2,front,partial,white
1452,001452.jpg,750,1000,526,7,1,side,partial,white
1453,001453.jpg,1000,741,470,3,2,side,partial,silver
1454,001454.jpg,1000,750,530,1,1,side,partial,white
1455,001455.jpg,1000,667,419,2,2,rear,partial,champagne
1456,001456.jpg,1000,667,747,1,1,side,partial,black
1457,001457.jpg,1000,665,818,2,2,N/A,partial,yellow
1458,001458.jpg,1000,751,1629,4,3,side,complete,mixture
1459,001459.jpg,1000,751,1824,3,2,front,complete,blue
1460,001460.jpg,1000,781,746,4,1,front,partial,silver
1461,001461.jpg,1000,667,528,2,1,side,partial,white
1462,001462.jpg,1000,667,672,1,1,N/A,partial,silver
1463,001463.jpg,1000,829,464,1,1,N/A,partial,gray
1464,001464.jpg,1000,667,490,2,1,side,partial,silver
1465,001465.jpg,1000,750,630,1,1,side,partial,silver
1466,001466.jpg,1000,750,829,2,2,N/A,partial,silver
1467,001467.jpg,1000,750,797,1,1,rear,partial,silver
1468,001468.jpg,1000,856,891,3,2,N/A,partial,red
1469,001469.jpg,1000,750,780,1,1,front,partial,red
1470,001470.jpg,1000,750,651,1,1,rear,partial,silver
1471,001471.jpg,1000,871,743,1,1,side,partial,red
1472,001472.jpg,1000,670,581,3,2,N/A,partial,silver
1473,001473.jpg,1000,658,480,3,2,N/A,partial,silver
1474,001474.jpg,1000,750,546,1,1,N/A,partial,white
1475,001475.jpg,1000,676,533,1,1,N/A,partial,white
1476,001476.jpg,1000,640,448,2,1,side,partial,white
1477,001477.jpg,1000,667,436,2,1,side,partial,white
1478,001478.jpg,1000,750,999,2,1,N/A,partial,champagne
1479,001479.jpg,669,1000,652,5,4,front,partial,white
1480,001480.jpg,1000,667,715,2,2,side,partial,black
1481,001481.jpg,1000,750,659,2,2,front,partial,silver
1482,001482.jpg,1000,667,735,4,2,side,complete,silver
1483,001483.jpg,1000,667,492,3,1,side,partial,black
1484,001484.jpg,1000,667,750,2,2,N/A,partial,silver
1485,001485.jpg,1000,750,741,5,2,side,partial,silver
1486,001486.jpg,1000,750,748,5,2,front,partial,silver
1487,001487.jpg,1000,750,903,4,2,front,partial,silver
1488,001488.jpg,1000,667,547,2,2,side,partial,silver
1489,001489.jpg,666,1000,1097,5,2,rear,partial,black
1490,001490.jpg,1000,667,687,5,4,front,partial,silver
1491,001491.jpg,1000,667,717,5,4,side,complete,silver
1492,001492.jpg,1000,667,732,5,4,front,complete,silver
1493,001493.jpg,1000,667,673,4,4,rear,complete,silver
1494,001494.jpg,667,1000,608,5,5,rear,complete,silver
1495,001495.jpg,1000,667,505,2,2,side,partial,silver
1496,001496.jpg,1000,667,540,2,2,side,partial,silver
1497,001497.jpg,1000,667,635,2,2,side,partial,silver
1498,001498.jpg,1000,667,628,1,1,side,partial,silver
1499,001499.jpg,1000,667,615,4,3,front,partial,red
1500,001500.jpg,1000,750,758,4,2,front,partial,silver
1501,001501.jpg,1000,769,929,5,2,side,partial,blue
1502,001502.jpg,1000,670,617,4,2,rear,partial,silver
1503,001503.jpg,1000,654,843,4,2,side,partial,red
1504,001504.jpg,661,1000,830,4,2,rear,partial,red
1505,001505.jpg,1000,563,467,1,1,side,partial,silver
1506,001506.jpg,1000,667,660,3,1,side,partial,black
1507,001507.jpg,1000,667,610,3,1,side,partial,gray
1508,001508.jpg,1000,1000,967,1,1,side,partial,silver
1509,001509.jpg,1000,667,547,1,1,side,partial,silver
1510,001510.jpg,1000,750,825,2,1,side,partial,silver
1511,001511.jpg,1000,667,688,3,1,side,partial,gray
1512,001512.jpg,1000,666,579,2,1,side,partial,gray
1513,001513.jpg,1000,750,649,1,1,side,partial,gray
1514,001514.jpg,1000,750,640,2,1,N/A,partial,white
1515,001515.jpg,1000,667,596,2,2,N/A,partial,white
1516,001516.jpg,682,1000,703,1,1,front,partial,red
1517,001517.jpg,1000,668,428,1,1,side,partial,silver
1518,001518.jpg,1000,668,882,2,1,side,partial,black
1519,001519.jpg,1000,667,745,4,1,side,partial,black
1520,001520.jpg,1000,668,586,3,3,front,partial,silver
1521,001521.jpg,1000,667,351,1,1,side,partial,silver
1522,001522.jpg,1000,668,482,1,1,side,partial,silver
1523,001523.jpg,1000,668,332,1,1,side,partial,white
1524,001524.jpg,1000,668,329,1,1,side,partial,white
1525,001525.jpg,750,1000,616,2,1,side,partial,silver
1526,001526.jpg,1000,667,505,1,1,side,partial,silver
1527,001527.jpg,1000,667,523,2,2,rear,partial,silver
1528,001528.jpg,1000,667,412,1,1,side,partial,silver
1529,001529.jpg,1000,750,734,4,3,rear,partial,gray
1530,001530.jpg,1000,667,592,3,2,front,partial,silver
1531,001531.jpg,750,1000,774,3,2,N/A,partial,silver
1532,001532.jpg,1000,667,622,1,1,N/A,partial,silver
1533,001533.jpg,1000,611,443,3,3,rear,partial,silver
1534,001534.jpg,1000,667,520,4,3,rear,partial,silver
1535,001535.jpg,1000,667,628,1,1,rear,partial,gray
1536,001536.jpg,1000,594,572,4,3,rear,partial,silver
1537,001537.jpg,1000,750,605,4,3,rear,partial,silver
1538,001538.jpg,750,1000,852,1,1,rear,partial,black
1539,001539.jpg,1000,667,796,2,1,rear,partial,blue
1540,001540.jpg,1000,667,648,1,1,rear,partial,white
1541,001541.jpg,1000,667,730,1,1,N/A,partial,blue
1542,001542.jpg,846,1000,743,1,1,rear,partial,white
1543,001543.jpg,1000,667,401,1,1,rear,partial,silver
1544,001544.jpg,681,1000,506,1,1,side,partial,gray
1545,001545.jpg,1000,667,556,5,3,rear,partial,silver
1546,001546.jpg,1000,719,784,1,1,rear,partial,silver
1547,001547.jpg,1000,667,690,1,1,side,partial,silver
1548,001548.jpg,1000,714,654,2,1,rear,partial,silver
1549,001549.jpg,1000,667,570,1,1,rear,partial,white
1550,001550.jpg,1000,667,640,1,1,rear,partial,silver
1551,001551.jpg,1000,667,631,1,1,rear,partial,silver
1552,001552.jpg,1000,667,872,1,1,rear,partial,black
1553,001553.jpg,667,1000,1001,1,1,rear,partial,black
1554,001554.jpg,1000,667,523,1,1,rear,partial,silver
1555,001555.jpg,1000,667,517,1,1,rear,partial,silver
1556,001556.jpg,1000,667,598,1,1,rear,partial,silver
1557,001557.jpg,1000,667,551,2,2,side,partial,silver
1558,001558.jpg,1000,750,587,1,1,rear,partial,silver
1559,001559.jpg,1000,667,867,3,2,rear,partial,silver
1560,001560.jpg,1000,667,597,2,2,rear,partial,silver
1561,001561.jpg,1000,667,610,4,2,rear,partial,silver
1562,001562.jpg,1000,667,650,2,2,rear,partial,white
1563,001563.jpg,1000,750,869,3,2,rear,partial,silver
1564,001564.jpg,1000,667,910,5,4,rear,partial,white
1565,001565.jpg,1000,667,758,1,1,front,partial,black
1566,001566.jpg,1000,750,1001,4,3,front,complete,silver
1567,001567.jpg,1000,750,889,4,4,front,partial,silver
1568,001568.jpg,1000,667,533,1,1,side,partial,silver
1569,001569.jpg,1000,667,552,5,2,front,partial,silver
1570,001570.jpg,1000,667,609,1,1,N/A,partial,red
1571,001571.jpg,1000,667,733,4,2,rear,partial,silver
1572,001572.jpg,1000,667,609,2,2,rear,partial,white
1573,001573.jpg,1000,667,576,2,2,rear,partial,white
1574,001574.jpg,1000,667,585,2,2,rear,partial,silver
1575,001575.jpg,1000,721,740,2,2,rear,partial,silver
1576,001576.jpg,1000,667,792,3,2,rear,partial,white
1577,001577.jpg,1000,667,648,1,1,front,partial,black
1578,001578.jpg,1000,667,788,1,1,N/A,partial,black
1579,001579.jpg,1000,696,774,1,1,front,partial,black
1580,001580.jpg,1000,714,807,1,1,front,partial,black
1581,001581.jpg,1000,667,754,2,2,front,partial,gray
1582,001582.jpg,1000,667,1153,1,1,N/A,partial,mixture
1583,001583.jpg,1000,667,1019,1,1,N/A,partial,mixture
1584,001584.jpg,1000,667,1238,1,1,N/A,partial,mixture
1585,001585.jpg,1000,750,915,6,4,front,partial,black
1586,001586.jpg,1000,750,817,3,3,front,partial,black
1587,001587.jpg,1000,667,877,1,1,front,partial,black
1588,001588.jpg,1000,751,1067,2,2,side,partial,black
1589,001589.jpg,1000,663,801,2,2,N/A,partial,black
1590,001590.jpg,1000,667,632,4,4,front,partial,black
1591,001591.jpg,1000,667,674,4,4,front,partial,black
1592,001592.jpg,750,1000,813,1,1,side,partial,black
1593,001593.jpg,750,1000,686,2,1,side,partial,black
1594,001594.jpg,1000,664,841,1,1,N/A,partial,black
1595,001595.jpg,1000,750,859,1,1,front,partial,black
1596,001596.jpg,1000,750,915,1,1,N/A,partial,black
1597,001597.jpg,1000,667,870,2,2,front,partial,black
1598,001598.jpg,1000,667,651,3,2,front,partial,black
1599,001599.jpg,1000,667,660,5,2,front,partial,black
1600,001600.jpg,1000,667,716,3,2,front,partial,black
1601,001601.jpg,1000,667,730,2,2,front,partial,black
1602,001602.jpg,1000,651,789,2,1,front,partial,black
1603,001603.jpg,1000,667,864,4,1,side,partial,black
1604,001604.jpg,1000,664,831,2,2,side,partial,black
1605,001605.jpg,1000,664,689,1,1,side,partial,black
1606,001606.jpg,1000,667,473,2,1,side,partial,white
1607,001607.jpg,1000,667,488,2,1,side,partial,white
1608,001608.jpg,667,1000,437,2,1,side,partial,white
1609,001609.jpg,1000,667,774,2,2,front,partial,black
1610,001610.jpg,1000,667,577,2,1,side,partial,gray
1611,001611.jpg,1000,667,310,1,1,side,partial,gray
1612,001612.jpg,1000,668,612,1,1,rear,partial,silver
1613,001613.jpg,1000,667,491,1,1,rear,partial,silver
1614,001614.jpg,662,1000,893,4,3,front,partial,blue
1615,001615.jpg,1000,662,959,4,3,front,partial,blue
1616,001616.jpg,1000,667,742,3,1,side,partial,blue
1617,001617.jpg,1000,667,870,4,3,front,partial,blue
1618,001618.jpg,1000,623,868,3,1,side,partial,blue
1619,001619.jpg,667,1000,725,4,2,front,partial,blue
1620,001620.jpg,1000,1000,553,1,1,side,partial,blue
1621,001621.jpg,1000,664,632,2,2,side,partial,blue
1622,001622.jpg,1000,664,1186,2,2,side,partial,blue
1623,001623.jpg,1000,664,866,2,1,side,partial,blue
1624,001624.jpg,1000,664,770,1,1,rear,partial,blue
1625,001625.jpg,1000,664,905,3,2,side,partial,blue
1626,001626.jpg,1000,664,973,2,1,side,partial,blue
1627,001627.jpg,1000,664,813,2,2,N/A,partial,blue
1628,001628.jpg,1000,667,935,3,1,rear,partial,blue
1629,001629.jpg,1000,667,916,3,1,rear,partial,blue
1630,001630.jpg,1000,667,793,2,1,front,partial,brown
1631,001631.jpg,1000,667,706,2,1,side,partial,brown
1632,001632.jpg,1000,667,850,7,2,side,partial,red
1633,001633.jpg,1000,667,612,3,2,side,partial,gray
1634,001634.jpg,1000,667,702,1,1,side,partial,blue
1635,001635.jpg,1000,750,742,2,2,side,partial,silver
1636,001636.jpg,1000,750,764,2,2,side,partial,silver
1637,001637.jpg,1000,667,420,1,1,side,partial,red
1638,001638.jpg,1000,667,356,1,1,side,partial,white
1639,001639.jpg,1000,667,592,1,1,side,partial,silver
1640,001640.jpg,750,1000,677,2,1,N/A,partial,silver
1641,001641.jpg,1000,667,481,1,1,rear,partial,silver
1642,001642.jpg,667,1000,815,3,3,front,partial,blue
1643,001643.jpg,1000,667,737,3,2,front,partial,white
1644,001644.jpg,1000,668,602,4,2,front,partial,white
1645,001645.jpg,1000,648,467,1,1,N/A,partial,silver
1646,001646.jpg,1000,667,576,1,1,N/A,partial,silver
1647,001647.jpg,1000,667,588,1,1,side,partial,white
1648,001648.jpg,1000,668,682,3,3,front,partial,silver
1649,001649.jpg,1000,668,657,2,2,front,partial,silver
1650,001650.jpg,1000,667,669,5,3,front,partial,silver
1651,001651.jpg,1000,667,715,1,1,front,partial,black
1652,001652.jpg,1000,667,615,3,3,rear,partial,white
1653,001653.jpg,1000,667,809,2,2,front,partial,gray
1654,001654.jpg,1000,667,672,2,2,front,partial,blue
1655,001655.jpg,1000,696,672,3,2,front,partial,red
1656,001656.jpg,1000,667,744,1,1,front,partial,gray
1657,001657.jpg,1000,667,687,4,2,front,partial,silver
1658,001658.jpg,1000,667,781,1,1,front,partial,gray
1659,001659.jpg,1000,667,691,2,1,side,partial,silver
1660,001660.jpg,1000,750,640,1,1,front,partial,gray
1661,001661.jpg,1000,750,795,1,1,front,partial,gray
1662,001662.jpg,1000,750,987,1,1,front,partial,red
1663,001663.jpg,1000,667,506,1,1,front,partial,white
1664,001664.jpg,1000,667,536,1,1,front,partial,white
1665,001665.jpg,1000,750,846,4,3,front,partial,champagne
1666,001666.jpg,1000,667,603,3,2,side,partial,white
1667,001667.jpg,1000,666,641,4,2,side,partial,white
1668,001668.jpg,1000,667,798,3,3,front,partial,black
1669,001669.jpg,667,1000,889,1,1,rear,partial,blue
1670,001670.jpg,1000,787,777,2,2,N/A,partial,gray
1671,001671.jpg,1000,664,744,3,2,side,partial,blue
1672,001672.jpg,1000,667,768,9,3,front,partial,white
1673,001673.jpg,1000,750,980,4,3,front,partial,black
1674,001674.jpg,1000,667,827,4,3,front,partial,gray
1675,001675.jpg,1000,667,742,2,2,front,partial,silver
1676,001676.jpg,1000,667,992,4,4,rear,partial,blue
1677,001677.jpg,1000,667,849,1,1,rear,partial,gray
1678,001678.jpg,1000,667,836,1,1,rear,partial,gray
1679,001679.jpg,1000,667,865,1,1,rear,partial,gray
1680,001680.jpg,1000,668,754,3,2,rear,partial,black
1681,001681.jpg,1000,668,755,1,1,rear,partial,black
1682,001682.jpg,1000,667,665,4,2,side,partial,gray
1683,001683.jpg,1000,750,620,1,1,rear,partial,black
1684,001684.jpg,1000,667,789,3,2,rear,partial,silver
1685,001685.jpg,1000,563,521,1,1,rear,partial,gray
1686,001686.jpg,1000,667,758,2,2,rear,partial,white
1687,001687.jpg,1000,668,735,1,1,front,partial,white
1688,001688.jpg,1000,667,724,2,2,front,partial,silver
1689,001689.jpg,1000,667,685,2,2,front,partial,silver
1690,001690.jpg,1000,667,657,2,2,front,partial,silver
1691,001691.jpg,1000,668,928,1,1,front,partial,black
1692,001692.jpg,1000,667,597,2,2,front,partial,silver
1693,001693.jpg,1000,668,976,1,1,front,partial,N/A
1694,001694.jpg,1000,667,656,1,1,front,partial,silver
1695,001695.jpg,1000,667,658,2,1,N/A,partial,silver
1696,001696.jpg,1000,667,897,1,1,side,partial,black
1697,001697.jpg,1000,662,594,1,1,side,partial,silver
1698,001698.jpg,1000,667,667,5,2,front,partial,gray
1699,001699.jpg,1000,667,739,2,1,front,partial,champagne
1700,001700.jpg,1000,635,626,2,2,N/A,partial,red
1701,001701.jpg,1000,667,699,2,1,side,partial,white
1702,001702.jpg,1000,667,794,3,2,front,partial,silver
1703,001703.jpg,1000,667,769,3,2,front,partial,silver
1704,001704.jpg,1000,667,673,2,2,front,partial,silver
1705,001705.jpg,667,1000,611,2,2,front,partial,silver
1706,001706.jpg,1000,667,810,2,2,front,partial,champagne
1707,001707.jpg,667,1000,681,3,3,rear,complete,gray
1708,001708.jpg,1000,667,587,1,1,rear,partial,white
1709,001709.jpg,1000,667,594,1,1,rear,partial,white
1710,001710.jpg,1000,667,621,4,2,side,partial,silver
1711,001711.jpg,1000,667,643,3,2,side,partial,silver
1712,001712.jpg,1000,750,712,1,1,front,partial,white
1713,001713.jpg,1000,751,633,2,2,rear,partial,gray
1714,001714.jpg,1000,667,597,2,2,rear,partial,silver
1715,001715.jpg,1000,671,647,2,2,rear,partial,champagne
1716,001716.jpg,1000,609,377,5,2,side,partial,gray
1717,001717.jpg,1000,665,363,2,2,side,partial,white
1718,001718.jpg,1000,664,517,1,1,side,partial,N/A
1719,001719.jpg,1000,658,469,2,1,side,partial,N/A
1720,001720.jpg,1000,656,500,2,1,side,partial,gray
1721,001721.jpg,1000,667,698,1,1,side,partial,red
1722,001722.jpg,1000,654,550,2,1,N/A,partial,red
1723,001723.jpg,1000,667,660,1,1,front,partial,white
1724,001724.jpg,1000,667,744,4,3,front,partial,gray
1725,001725.jpg,1000,667,728,4,2,front,partial,gray
1726,001726.jpg,1000,667,685,1,1,rear,partial,silver
1727,001727.jpg,1000,750,547,1,1,side,partial,silver
1728,001728.jpg,1000,563,341,2,1,side,partial,silver
1729,001729.jpg,1000,667,299,5,2,side,partial,silver
1730,001730.jpg,1000,668,590,5,2,front,partial,silver
1731,001731.jpg,1000,667,652,11,4,front,partial,black
1732,001732.jpg,1000,668,733,3,3,rear,partial,silver
1733,001733.jpg,1000,668,744,2,2,rear,partial,silver
1734,001734.jpg,1000,668,795,4,3,side,partial,silver
1735,001735.jpg,1000,667,678,5,4,side,partial,silver
1736,001736.jpg,1000,667,652,4,2,side,partial,silver
1737,001737.jpg,1000,662,638,2,1,side,partial,silver
1738,001738.jpg,1000,661,389,2,2,side,partial,silver
1739,001739.jpg,1000,662,677,4,2,side,partial,silver
1740,001740.jpg,1000,667,578,3,2,side,partial,champagne
1741,001741.jpg,1000,630,659,2,1,rear,partial,silver
1742,001742.jpg,1000,667,454,1,1,side,partial,silver
1743,001743.jpg,1000,667,642,3,2,side,partial,gray
1744,001744.jpg,1000,667,521,4,2,side,partial,white
1745,001745.jpg,956,1000,849,3,1,side,partial,silver
1746,001746.jpg,1000,708,634,3,1,side,partial,white
1747,001747.jpg,1000,662,619,1,1,side,partial,white
1748,001748.jpg,1000,662,492,2,1,side,partial,white
1749,001749.jpg,1000,667,533,4,2,front,partial,silver
1750,001750.jpg,1000,656,699,2,1,front,partial,red
1751,001751.jpg,1000,667,558,1,1,N/A,partial,white
1752,001752.jpg,1000,682,757,2,1,side,partial,red
1753,001753.jpg,1000,668,910,4,3,side,partial,blue
1754,001754.jpg,1000,668,967,4,3,side,partial,silver
1755,001755.jpg,1000,668,917,3,3,front,partial,silver
1756,001756.jpg,1000,667,668,4,3,front,partial,silver
1757,001757.jpg,1000,750,1089,3,2,front,partial,red
1758,001758.jpg,1000,750,578,2,2,side,partial,silver
1759,001759.jpg,1000,750,623,4,2,side,partial,silver
1760,001760.jpg,1000,702,619,3,2,front,partial,white
1761,001761.jpg,1000,667,496,1,1,rear,partial,white
1762,001762.jpg,1000,646,397,1,1,rear,partial,white
1763,001763.jpg,1000,667,706,2,1,front,partial,white
1764,001764.jpg,1000,667,626,1,1,front,partial,blue
1765,001765.jpg,1000,667,673,1,1,N/A,partial,blue
1766,001766.jpg,1000,667,668,1,1,front,partial,blue
1767,001767.jpg,1000,667,734,1,1,N/A,partial,blue
1768,001768.jpg,1000,667,557,1,1,N/A,partial,blue
1769,001769.jpg,1000,667,808,2,2,front,partial,champagne
1770,001770.jpg,667,1000,727,6,4,front,partial,blue
1771,001771.jpg,1000,667,694,1,1,side,partial,red
1772,001772.jpg,1000,662,691,1,1,front,partial,gray
1773,001773.jpg,1000,667,250,3,2,front,partial,silver
1774,001774.jpg,1000,667,780,2,2,side,partial,black
1775,001775.jpg,1000,667,712,6,2,side,partial,black
1776,001776.jpg,1000,667,792,6,2,side,partial,black
